date,country,trHedgedUSD
1973-02-01,Canada,-0.002779455029876825
1973-03-01,Canada,0.0007991440900579115
1973-04-01,Canada,-0.009578513660255446
1973-05-01,Canada,-0.0025582318983654734
1973-06-01,Canada,0.006761933090712713
1973-07-01,Canada,0.000597679860339824
1973-08-01,Canada,0.0022700540727767357
1973-09-01,Canada,0.027858040603946962
1973-10-01,Canada,0.026705401407152576
1973-11-01,Canada,-0.01607085817099377
1973-12-01,Canada,0.010632958303227545
1974-01-01,Canada,0.022241044365593283
1974-02-01,Canada,-0.002553615395883696
1974-03-01,Canada,-0.03309093117290895
1974-04-01,Canada,-0.006219720374993036
1974-05-01,Canada,-0.022496799897903458
1974-06-01,Canada,-0.02762721125694559
1974-07-01,Canada,0.0005182897308957466
1974-08-01,Canada,-0.0006533410848056521
1974-09-01,Canada,0.032357726401539104
1974-10-01,Canada,0.03478133069060364
1974-11-01,Canada,0.010984473035237287
1974-12-01,Canada,0.02658539007730386
1975-01-01,Canada,0.014963873072054254
1975-02-01,Canada,0.0014268122116640608
1975-03-01,Canada,-0.035095553184862176
1975-04-01,Canada,-0.016416863079529213
1975-05-01,Canada,0.008513385490831155
1975-06-01,Canada,-0.015282819668321158
1975-07-01,Canada,-0.020061907358308657
1975-08-01,Canada,-0.0032757503345953436
1975-09-01,Canada,0.017520211438320752
1975-10-01,Canada,0.02251169140222912
1975-11-01,Canada,-0.0010774285407708622
1975-12-01,Canada,0.021210164122320734
1976-01-01,Canada,0.02355279488290063
1976-02-01,Canada,-0.00022369779102506503
1976-03-01,Canada,0.015003974915088968
1976-04-01,Canada,0.007324466296838746
1976-05-01,Canada,0.011759773459446746
1976-06-01,Canada,0.0036986288967772343
1976-07-01,Canada,-0.0073129967394631405
1976-08-01,Canada,0.026330272655873347
1976-09-01,Canada,0.0068895889602917275
1976-10-01,Canada,-0.0020372690478937874
1976-11-01,Canada,-0.006695777785227328
1976-12-01,Canada,0.02258996518714262
1977-01-01,Canada,-0.01827512702801654
1977-02-01,Canada,-0.030733417465564197
1977-03-01,Canada,0.0016670042159693276
1977-04-01,Canada,0.00657976712201287
1977-05-01,Canada,0.0013698601459618941
1977-06-01,Canada,0.0033317371610430335
1977-07-01,Canada,-0.004361946715897333
1977-08-01,Canada,0.013598050759256507
1977-09-01,Canada,-0.024987873662624352
1977-10-01,Canada,-0.005955015854614953
1977-11-01,Canada,0.014845750641937923
1977-12-01,Canada,-0.011082799853861236
1978-01-01,Canada,-0.01271798414561779
1978-02-01,Canada,-0.007030365145978323
1978-03-01,Canada,-0.012061515716354925
1978-04-01,Canada,0.0320843543096844
1978-05-01,Canada,-0.0003721557617921206
1978-06-01,Canada,0.006884598106833034
1978-07-01,Canada,-0.0033736215245763843
1978-08-01,Canada,-0.01761781997483663
1978-09-01,Canada,-0.015391532957753952
1978-10-01,Canada,-0.0006214770374348005
1978-11-01,Canada,-0.0029443867802449453
1978-12-01,Canada,-0.01269257859155229
1979-01-01,Canada,-0.003073902298331597
1979-02-01,Canada,0.02429717996827845
1979-03-01,Canada,0.04034311789910071
1979-04-01,Canada,-0.001914354574479549
1979-05-01,Canada,-0.006525678702595085
1979-06-01,Canada,0.01297994332610174
1979-07-01,Canada,-0.014582997530908332
1979-08-01,Canada,-0.004874759599758053
1979-09-01,Canada,-0.03312295693153125
1979-10-01,Canada,-0.010412406163367662
1979-11-01,Canada,0.012381791547815844
1979-12-01,Canada,-0.015383114776028026
1980-01-01,Canada,-0.03562947385125023
1980-02-01,Canada,-0.037629928406954775
1980-03-01,Canada,0.03918411249306715
1980-04-01,Canada,0.08850649262823788
1980-05-01,Canada,0.029985785165956173
1980-06-01,Canada,-0.01589495816104162
1980-07-01,Canada,-0.04270474802134927
1980-08-01,Canada,-0.006699719296433284
1980-09-01,Canada,-0.002740298593312535
1980-10-01,Canada,-0.01769454442310979
1980-11-01,Canada,0.009566364067961058
1980-12-01,Canada,0.02313655248671013
1981-01-01,Canada,-0.021701679334354268
1981-02-01,Canada,0.010168129369848814
1981-03-01,Canada,-0.03820965041669895
1981-04-01,Canada,-0.05361552019309612
1981-05-01,Canada,0.03919914532040249
1981-06-01,Canada,-0.05074755592301071
1981-07-01,Canada,-0.025637977631611665
1981-08-01,Canada,0.0012500907356415049
1981-09-01,Canada,0.018602441618697153
1981-10-01,Canada,0.11684130037215534
1981-11-01,Canada,0.004124024015396284
1981-12-01,Canada,-0.03771989479913468
1982-01-01,Canada,0.0014431382351835654
1982-02-01,Canada,0.04177208636109815
1982-03-01,Canada,0.00726391280008367
1982-04-01,Canada,0.01621520126720761
1982-05-01,Canada,-0.08277451993447411
1982-06-01,Canada,0.00478885452407656
1982-07-01,Canada,0.09165143338909405
1982-08-01,Canada,0.06999570660598768
1982-09-01,Canada,0.07749916013602683
1982-10-01,Canada,0.06559825514432722
1982-11-01,Canada,0.0034212738937678187
1982-12-01,Canada,0.0317331513417207
1983-01-01,Canada,0.0032247152933651767
1983-02-01,Canada,0.022772615090549116
1983-03-01,Canada,0.010224118951645586
1983-04-01,Canada,0.031952888737421595
1983-05-01,Canada,-0.015097949242238118
1983-06-01,Canada,-0.02183480439897638
1983-07-01,Canada,-0.005042813829302474
1983-08-01,Canada,0.011707878854816547
1983-09-01,Canada,0.022696822679496086
1983-10-01,Canada,0.007283896063629681
1983-11-01,Canada,-0.014624202338856501
1983-12-01,Canada,0.012310396250562102
1984-01-01,Canada,0.0006525782554542472
1984-02-01,Canada,-0.06077141709302668
1984-03-01,Canada,-0.01827720066116567
1984-04-01,Canada,-0.02240081804212976
1984-05-01,Canada,0.0024575789354926297
1984-06-01,Canada,-0.00761664357424998
1984-07-01,Canada,0.07186554911143256
1984-08-01,Canada,0.00919800998835564
1984-09-01,Canada,0.018049181601417205
1984-10-01,Canada,0.04502511042105809
1984-11-01,Canada,0.02009228358154065
1984-12-01,Canada,0.01946885194253515
1985-01-01,Canada,-0.04010725235170917
1985-02-01,Canada,-0.030265868178117654
1985-03-01,Canada,0.05772137730584442
1985-04-01,Canada,0.028093565033072386
1985-05-01,Canada,0.04717078626802742
1985-06-01,Canada,0.012494838614263589
1985-07-01,Canada,0.0037111998151608417
1985-08-01,Canada,-0.013518127136356525
1985-09-01,Canada,0.01800218037802432
1985-10-01,Canada,0.04083445325782816
1985-11-01,Canada,0.0117572075877603
1985-12-01,Canada,-0.02112453296841902
1986-01-01,Canada,0.012986205726622489
1986-02-01,Canada,0.04197748699418083
1986-03-01,Canada,0.04883845225983219
1986-04-01,Canada,0.007416266623563968
1986-05-01,Canada,-0.01635477403862654
1986-06-01,Canada,0.028904044509204543
1986-07-01,Canada,0.003107546678495163
1986-08-01,Canada,-0.005062430731009806
1986-09-01,Canada,-0.0060596708812851886
1986-10-01,Canada,0.024140244911362706
1986-11-01,Canada,0.02530214842335636
1986-12-01,Canada,0.0429012309512986
1987-01-01,Canada,0.016674716169935877
1987-02-01,Canada,0.02821760813693912
1987-03-01,Canada,-0.029541444207827228
1987-04-01,Canada,-0.05739714455710879
1987-05-01,Canada,0.02565112501894276
1987-06-01,Canada,3.583363207488102e-07
1987-07-01,Canada,-0.025609531890245934
1987-08-01,Canada,-0.02374745293286186
1987-09-01,Canada,0.028888889979981958
1987-10-01,Canada,0.0371282699949147
1987-11-01,Canada,-0.001783333145947777
1987-12-01,Canada,0.04990887207393619
1988-01-01,Canada,0.05357085545450154
1988-02-01,Canada,0.006395197051308955
1988-03-01,Canada,0.0001684723971594644
1988-04-01,Canada,-0.010791903576868652
1988-05-01,Canada,0.03699207346010901
1988-06-01,Canada,0.0036887532743405337
1988-07-01,Canada,-0.02701325265422859
1988-08-01,Canada,0.010389560095884674
1988-09-01,Canada,0.043323183380594266
1988-10-01,Canada,-0.01498768793688865
1988-11-01,Canada,0.01894901171464662
1988-12-01,Canada,0.010397031386550189
1989-01-01,Canada,0.0008830245722534578
1989-02-01,Canada,-0.01762249959472935
1989-03-01,Canada,0.027337538146304952
1989-04-01,Canada,0.02934800852774815
1989-05-01,Canada,0.030151840605806758
1989-06-01,Canada,0.01978208086929189
1989-07-01,Canada,0.014374169390907323
1989-08-01,Canada,-0.013471603089875384
1989-09-01,Canada,0.015080230346698134
1989-10-01,Canada,0.009400979852193167
1989-11-01,Canada,0.00573429139478915
1989-12-01,Canada,-0.020432320022781354
1990-01-01,Canada,-0.04271203350246055
1990-02-01,Canada,-0.013976890084213822
1990-03-01,Canada,-0.023544778982155252
1990-04-01,Canada,0.01809533268560614
1990-05-01,Canada,0.030324046379475382
1990-06-01,Canada,0.023185944089928006
1990-07-01,Canada,0.011482614700748048
1990-08-01,Canada,-0.023671311793655805
1990-09-01,Canada,-0.00888231183930938
1990-10-01,Canada,0.036344499016686516
1990-11-01,Canada,0.029580921258980736
1990-12-01,Canada,0.016691988404931888
1991-01-01,Canada,0.040793488169482604
1991-02-01,Canada,-0.0032812931271129723
1991-03-01,Canada,0.014171676831384813
1991-04-01,Canada,0.0037237963092373438
1991-05-01,Canada,-0.011406024130514995
1991-06-01,Canada,-0.002355435654816525
1991-07-01,Canada,0.024184047919566718
1991-08-01,Canada,0.03179906250043518
1991-09-01,Canada,0.041094199825315106
1991-10-01,Canada,0.030684593761249875
1991-11-01,Canada,0.0002911579272514538
1991-12-01,Canada,0.013506841628136932
1992-01-01,Canada,-0.03370526919578061
1992-02-01,Canada,-0.027879234810279388
1992-03-01,Canada,0.006369534320028495
1992-04-01,Canada,0.010733014996215031
1992-05-01,Canada,0.02802923190552615
1992-06-01,Canada,0.0428924094875506
1992-07-01,Canada,0.03587475907442985
1992-08-01,Canada,-0.03378594805249479
1992-09-01,Canada,-0.027666339951081878
1992-10-01,Canada,-0.026983517707479723
1992-11-01,Canada,-0.0017654067186241885
1992-12-01,Canada,-0.008989265067935202
1993-01-01,Canada,0.03913678064444527
1993-02-01,Canada,0.029043030136511164
1993-03-01,Canada,-0.009196100584474157
1993-04-01,Canada,-0.008063230007007698
1993-05-01,Canada,0.0053693396985189925
1993-06-01,Canada,0.020011685165529352
1993-07-01,Canada,0.0023595208646521176
1993-08-01,Canada,-0.00038401374450764943
1993-09-01,Canada,0.006868127441017611
1993-10-01,Canada,0.007360415745505376
1993-11-01,Canada,0.0055526003721617185
1993-12-01,Canada,0.03152592631383609
1994-01-01,Canada,-0.031215849854334475
1994-02-01,Canada,-0.0629185914267824
1994-03-01,Canada,-0.04867270563492523
1994-04-01,Canada,-0.017480417584087415
1994-05-01,Canada,-0.032618799503454726
1994-06-01,Canada,-0.0026990035143218682
1994-07-01,Canada,0.025722732032456168
1994-08-01,Canada,0.02417118434365561
1994-09-01,Canada,-0.0007214903636428302
1994-10-01,Canada,-0.00904975795768505
1994-11-01,Canada,-0.004821447218801091
1994-12-01,Canada,-0.027456862775302952
1995-01-01,Canada,0.04518935625405655
1995-02-01,Canada,0.016998343893979747
1995-03-01,Canada,0.0434399790864834
1995-04-01,Canada,0.040548036794791395
1995-05-01,Canada,0.006659407303582591
1995-06-01,Canada,0.0022491473201565145
1995-07-01,Canada,-0.0023659944072209945
1995-08-01,Canada,0.032148294173645724
1995-09-01,Canada,0.0240078829705829
1995-10-01,Canada,0.017273410181029656
1995-11-01,Canada,0.0096429656627929
1995-12-01,Canada,0.0184967214461084
1996-01-01,Canada,-0.010667251788590801
1996-02-01,Canada,-0.013748616487401638
1996-03-01,Canada,0.005762319616481259
1996-04-01,Canada,-0.005626736191205663
1996-05-01,Canada,0.006476567591589632
1996-06-01,Canada,0.010465664337953692
1996-07-01,Canada,0.033325672736573754
1996-08-01,Canada,0.006530439754092554
1996-09-01,Canada,0.07121183506295509
1996-10-01,Canada,0.05410124186620293
1996-11-01,Canada,-0.02934637639561448
1996-12-01,Canada,-0.0008340300455383538
1997-01-01,Canada,0.02660259102829359
1997-02-01,Canada,-0.02259422341535757
1997-03-01,Canada,-0.02547443064000292
1997-04-01,Canada,0.03286806942905187
1997-05-01,Canada,0.02660953976405395
1997-06-01,Canada,0.034965803227712894
1997-07-01,Canada,-0.004886134437518244
1997-08-01,Canada,0.01798424718228192
1997-09-01,Canada,0.026879017908734138
1997-10-01,Canada,-0.004268291893387349
1997-11-01,Canada,-0.01614732886603702
1997-12-01,Canada,0.01927830551985775
1998-01-01,Canada,0.005067810716001998
1998-02-01,Canada,0.017028638183911673
1998-03-01,Canada,0.004527206790112315
1998-04-01,Canada,-0.011481193432780694
1998-05-01,Canada,-0.0036955206692335756
1998-06-01,Canada,-0.011710450947481906
1998-07-01,Canada,-0.04195732163169818
1998-08-01,Canada,0.03809278569459974
1998-09-01,Canada,0.014769740340702069
1998-10-01,Canada,-0.013236771259035392
1998-11-01,Canada,0.025045750422830478
1998-12-01,Canada,0.013593195833283722
1999-01-01,Canada,0.004371661056425705
1999-02-01,Canada,-0.016771574497362683
1999-03-01,Canada,0.03900936190214271
1999-04-01,Canada,-0.0031505918555068922
1999-05-01,Canada,-0.017799024850865337
1999-06-01,Canada,-0.0017902169564031276
1999-07-01,Canada,-0.017721699604861963
1999-08-01,Canada,0.01859567793114751
1999-09-01,Canada,-0.022361766547080664
1999-10-01,Canada,0.016527252855484932
1999-11-01,Canada,-0.005551627102590193
1999-12-01,Canada,-0.004036652901658817
2000-01-01,Canada,0.015201488412388746
2000-02-01,Canada,0.021694639177678655
2000-03-01,Canada,0.007726704547087005
2000-04-01,Canada,-0.03351951526608672
2000-05-01,Canada,0.04242999469313451
2000-06-01,Canada,0.007111184958002238
2000-07-01,Canada,0.009307477281750253
2000-08-01,Canada,0.005653802433872937
2000-09-01,Canada,-0.011671350242508
2000-10-01,Canada,-0.0145052449656899
2000-11-01,Canada,0.04376412380519392
2000-12-01,Canada,0.016107757491686785
2001-01-01,Canada,-0.008250856757917003
2001-02-01,Canada,-0.010204721688202998
2001-03-01,Canada,-0.01673744712434384
2001-04-01,Canada,-0.004298410455448589
2001-05-01,Canada,0.025391831309268618
2001-06-01,Canada,-0.006070167732882242
2001-07-01,Canada,0.018619660482179515
2001-08-01,Canada,0.003351830050002326
2001-09-01,Canada,0.006674524117261836
2001-10-01,Canada,-0.004987379864225539
2001-11-01,Canada,-0.005450775494003343
2001-12-01,Canada,-0.0041037667175635355
2002-01-01,Canada,0.007919714988012343
2002-02-01,Canada,-0.016576567680111995
2002-03-01,Canada,0.009026647094853645
2002-04-01,Canada,0.0293920155458622
2002-05-01,Canada,0.029465957096624647
2002-06-01,Canada,0.004988387108267401
2002-07-01,Canada,0.0013190876941921441
2002-08-01,Canada,0.017360247591410246
2002-09-01,Canada,-0.0166265577150553
2002-10-01,Canada,0.010484079483775246
2002-11-01,Canada,0.02044520955281556
2002-12-01,Canada,0.014873527535742292
2003-01-01,Canada,0.01830629226172449
2003-02-01,Canada,0.028419389820947397
2003-03-01,Canada,0.010704744600193683
2003-04-01,Canada,0.08777700100400547
2003-05-01,Canada,0.056992038135115185
2003-06-01,Canada,-0.04998969250195784
2003-07-01,Canada,-0.024896816762961405
2003-08-01,Canada,0.03820538040552192
2003-09-01,Canada,0.02904380302961088
2003-10-01,Canada,0.006229533734993496
2003-11-01,Canada,0.012712836323328197
2003-12-01,Canada,0.027010471472380428
2004-01-01,Canada,-0.012820515587806383
2004-02-01,Canada,0.01871241505416545
2004-03-01,Canada,-0.03503591529909278
2004-04-01,Canada,-0.036123266116615906
2004-05-01,Canada,0.006092546495151918
2004-06-01,Canada,0.04470193052748648
2004-07-01,Canada,0.020251736742930387
2004-08-01,Canada,0.024800034948222242
2004-09-01,Canada,0.040666200653967075
2004-10-01,Canada,0.05060272834532409
2004-11-01,Canada,-0.0020660461095537088
2004-12-01,Canada,0.003265219408518473
2005-01-01,Canada,-0.0045935210992041646
2005-02-01,Canada,0.010666747015964866
2005-03-01,Canada,0.0006196564713951088
2005-04-01,Canada,-0.0024230606413136813
2005-05-01,Canada,0.03651560093241119
2005-06-01,Canada,0.011812442346416251
2005-07-01,Canada,0.017601796300225035
2005-08-01,Canada,0.03103916661438136
2005-09-01,Canada,-0.010334845039313064
2005-10-01,Canada,-0.00420079495031369
2005-11-01,Canada,0.02682133773604127
2005-12-01,Canada,0.008833505666242959
2006-01-01,Canada,-5.543500684709315e-05
2006-02-01,Canada,-0.005699927955147921
2006-03-01,Canada,-0.0016266131986420202
2006-04-01,Canada,0.03641111035778154
2006-05-01,Canada,-0.0022572200691852486
2006-06-01,Canada,-0.009961747646267408
2006-07-01,Canada,0.02999658447587353
2006-08-01,Canada,0.021162271156778194
2006-09-01,Canada,-0.009989746112891773
2006-10-01,Canada,0.0063463552705366934
2006-11-01,Canada,-0.008359156421392872
2006-12-01,Canada,-0.027858681581786567
2007-01-01,Canada,0.009100507014826394
2007-02-01,Canada,0.012024192176602609
2007-03-01,Canada,0.023016965454301017
2007-04-01,Canada,0.03048924044437923
2007-05-01,Canada,0.006578246318648093
2007-06-01,Canada,0.020501777363427027
2007-07-01,Canada,0.009912908473833316
2007-08-01,Canada,0.04044698718572491
2007-09-01,Canada,0.05591462596231991
2007-10-01,Canada,0.03192614515445835
2007-11-01,Canada,-0.02327433419354106
2007-12-01,Canada,0.009171215349000214
2008-01-01,Canada,0.015986187882053228
2008-02-01,Canada,0.024288877600944402
2008-03-01,Canada,-0.018269689545364058
2008-04-01,Canada,0.017093267379518686
2008-05-01,Canada,-0.026052522364642495
2008-06-01,Canada,0.006585353052262795
2008-07-01,Canada,-0.023515005622575205
2008-08-01,Canada,0.0018882608165493408
2008-09-01,Canada,-0.1142910903161343
2008-10-01,Canada,-0.01709332247876379
2008-11-01,Canada,0.04069664178413322
2008-12-01,Canada,0.019975715779587
2009-01-01,Canada,-0.027459050811511083
2009-02-01,Canada,-0.007201118348579036
2009-03-01,Canada,0.02906491330077844
2009-04-01,Canada,0.04210405216383774
2009-05-01,Canada,0.004167219122845141
2009-06-01,Canada,0.008468016703476654
2009-07-01,Canada,0.032648126278270004
2009-08-01,Canada,0.016307218649812102
2009-09-01,Canada,0.02318389164761274
2009-10-01,Canada,0.0011065126147482033
2009-11-01,Canada,0.006042897222447262
2009-12-01,Canada,0.0064534908412583036
2010-01-01,Canada,-0.0048816973787207864
2010-02-01,Canada,0.030608174014507612
2010-03-01,Canada,0.005400638122287302
2010-04-01,Canada,-0.01275088920275657
2010-05-01,Canada,0.017870038866191353
2010-06-01,Canada,0.007502360540288849
2010-07-01,Canada,0.024197215029424242
2010-08-01,Canada,0.015036146986764578
2010-09-01,Canada,0.026707345738806915
2010-10-01,Canada,-0.01537025507569442
2010-11-01,Canada,-0.008866568911955884
2010-12-01,Canada,0.01216910166739364
2011-01-01,Canada,-0.005413590490515443
2011-02-01,Canada,0.02624175272252021
2011-03-01,Canada,0.01618930543063563
2011-04-01,Canada,0.0063990779753465695
2011-05-01,Canada,0.006911417583380649
2011-06-01,Canada,0.02835237090117946
2011-07-01,Canada,0.016669245850881396
2011-08-01,Canada,0.0021889543969905853
2011-09-01,Canada,-0.024541077151861657
2011-10-01,Canada,0.011622885535848795
2011-11-01,Canada,0.013959550822423944
2011-12-01,Canada,0.012340495972717495
2012-01-01,Canada,0.013518753388931801
2012-02-01,Canada,-0.0038213618837955113
2012-03-01,Canada,0.0058145834013897816
2012-04-01,Canada,-0.0031908630557764793
2012-05-01,Canada,-0.0013609790583809982
2012-06-01,Canada,0.022806567686033147
2012-07-01,Canada,0.006906650321455402
2012-08-01,Canada,0.014200057329064781
2012-09-01,Canada,-0.005878852837827579
2012-10-01,Canada,-0.002407243393426098
2012-11-01,Canada,0.005300542268303845
2012-12-01,Canada,-0.016204298646404897
2013-01-01,Canada,-0.01987383494493737
2013-02-01,Canada,-0.003001571745222849
2013-03-01,Canada,0.01579716064374763
2013-04-01,Canada,-0.01391757590275226
2013-05-01,Canada,-0.04058213845966849
2013-06-01,Canada,-0.024200951779075542
2013-07-01,Canada,-0.014264581888573151
2013-08-01,Canada,0.00015804359643634136
2013-09-01,Canada,0.015101921781619244
2013-10-01,Canada,-0.013883720782703252
2013-11-01,Canada,-0.022864374002731055
2013-12-01,Canada,-0.01427173106492365
2014-01-01,Canada,0.0009030833861197949
2014-02-01,Canada,-0.006536225342955252
2014-03-01,Canada,0.012590041085004802
2014-04-01,Canada,0.02179628994895646
2014-05-01,Canada,0.00856037266682885
2014-06-01,Canada,0.018941715127830768
2014-07-01,Canada,-0.004438645726123951
2014-08-01,Canada,-0.01724714250547435
2014-09-01,Canada,-0.0019081616831576422
2014-10-01,Canada,-0.00842855828623195
2014-11-01,Canada,-0.0036635444848479425
2014-12-01,Canada,-0.019446350846652395
2015-01-01,Canada,-0.016470818623718388
2015-02-01,Canada,-0.012662654438017082
2015-03-01,Canada,0.02441522454766981
2015-04-01,Canada,-0.01673250063486034
2015-05-01,Canada,-0.017569695804696396
2015-06-01,Canada,-0.019273120984439944
2015-07-01,Canada,-0.004625634525445319
2015-08-01,Canada,-0.01631583944587987
2015-09-01,Canada,0.01747071510283342
2015-10-01,Canada,-0.029978867828278796
2015-11-01,Canada,-0.015137946095854038
2015-12-01,Canada,-0.015797952856314634
2016-01-01,Canada,0.043579377972620924
2016-02-01,Canada,0.030087469199798034
2016-03-01,Canada,0.026297071424999038
2016-04-01,Canada,-0.010087353381221591
2016-05-01,Canada,0.02202263546930353
2016-06-01,Canada,-0.00037678794097026726
2016-07-01,Canada,0.005719034412977829
2016-08-01,Canada,-0.011646874803991934
2016-09-01,Canada,-0.017400869034443003
2016-10-01,Canada,-0.03736557069932273
2016-11-01,Canada,-0.018658993577473824
2016-12-01,Canada,0.014212117740405086
2017-01-01,Canada,0.009075396084154528
2017-02-01,Canada,-0.02036761334352847
2017-03-01,Canada,0.01542492090288712
2017-04-01,Canada,-0.009940158226341492
2017-05-01,Canada,0.026011500659017275
2017-06-01,Canada,0.011205843738438708
2017-07-01,Canada,0.010716783130156855
2017-08-01,Canada,0.01353029704571005
2017-09-01,Canada,-0.024334424205249977
2017-10-01,Canada,0.0005864927068012545
2017-11-01,Canada,0.0023256388799783203
2017-12-01,Canada,0.0034615666793673524
2018-01-01,Canada,-0.02152574123980314
2018-02-01,Canada,-0.013010179676745877
2018-03-01,Canada,0.012422604049596627
2018-04-01,Canada,-0.019211889798832923
2018-05-01,Canada,-0.0029311587219268843
2018-06-01,Canada,0.00360839748411448
2018-07-01,Canada,-0.0004068576636916681
2018-08-01,Canada,-0.002246498378294368
2018-09-01,Canada,-0.007219912690647505
2018-10-01,Canada,-0.005631977187530259
2018-11-01,Canada,0.015818539250954604
2018-12-01,Canada,0.021839053954220575
2019-01-01,Canada,0.013262421003923375
2019-02-01,Canada,0.007330441986480997
2019-03-01,Canada,0.00038722751431373046
2019-04-01,Canada,0.0012585095634802539
2019-05-01,Canada,0.03363010401294005
2019-06-01,Canada,0.010470795953579675
2019-07-01,Canada,0.018050501553216178
2019-08-01,Canada,-0.010961685078333092
2019-09-01,Canada,-0.0026256833110833233
2019-10-01,Canada,-0.006906824014107244
2019-11-01,Canada,-0.0034242416536231345
2019-12-01,Canada,0.01766662918627454
2020-01-01,Canada,0.00432158926828944
2020-02-01,Canada,-0.004365577349102459
2020-03-01,Canada,0.009599662335027329
2020-04-01,Canada,0.01611938486396154
2020-05-01,Canada,0.03028052712809191
2020-06-01,Canada,0.008772657887866344
2020-07-01,Canada,0.01593493211117545
2020-08-01,Canada,0.0006626396994108851
2020-09-01,Canada,-0.0029112449070140423
2020-10-01,Canada,0.0031931913468474494
2020-11-01,Canada,0.016940839042176758
2020-12-01,Canada,-1.5569410435345432e-05
2021-01-01,Canada,-0.024729669122932552
2021-02-01,Canada,-0.0259223459749736
2021-03-01,Canada,0.005346317912840295
2021-04-01,Canada,0.030912654690505602
2021-05-01,Canada,0.002437572504619881
2021-06-01,Canada,-0.007932271805805457
2021-07-01,Canada,0.001006732750759385
2021-08-01,Canada,-0.01135655971663735
2021-09-01,Canada,-0.011064222526845456
2021-10-01,Canada,-0.017350870464595897
2021-11-01,Canada,0.004375300773861144
2021-12-01,Canada,-0.013144793719202599
2022-01-01,Canada,-0.016406588340650397
2022-02-01,Canada,-0.017058045871284403
2022-03-01,Canada,-0.04543758427261665
2022-04-01,Canada,-0.03410485067607866
2022-05-01,Canada,-0.026870156910565886
2022-06-01,Canada,0.015244564142145443
2022-07-01,Canada,0.01952993261882531
2022-08-01,Canada,-0.05305252254883528
2022-09-01,Canada,-0.04243229820419568
2022-10-01,Canada,0.03828839031517134
2022-11-01,Canada,0.012164262966992688
2022-12-01,Canada,0.014885704108260579
2023-01-01,Canada,-0.01985690746776066
2023-02-01,Canada,0.0007512205318173548
2023-03-01,Canada,0.02406155471467132
2023-04-01,Canada,-0.010853666917211824
2023-05-01,Canada,-0.004622762385117768
2023-06-01,Canada,-0.0009322165214700464
2023-07-01,Canada,-0.033120832471106774
2023-08-01,Canada,-0.013843919024519247
2023-09-01,Canada,-0.02956783167960702
2023-10-01,Canada,0.03288761414936205
2023-11-01,Canada,0.06587587295665198
2023-12-01,Canada,-0.006996714453290849
2024-01-01,Canada,-0.015729380204237548
2024-02-01,Canada,0.005188938343171035
2024-03-01,Canada,-0.027525082121340347
2024-04-01,Canada,0.008149489044425078
2024-05-01,Canada,0.021366833849401252
2024-06-01,Canada,0.001072152097700878
2024-07-01,Canada,0.036312476145298554
2024-08-01,Canada,0.022185058628111553
2024-09-01,Canada,-0.032696264543657524
2024-10-01,Canada,-0.019869316945651874
2024-11-01,Canada,-0.006257151788784474
2024-12-01,Canada,-0.01711107622021706
2025-01-01,Canada,0.02980823243378094
2025-02-01,Canada,0.0032120988617219126
2025-03-01,Canada,0.02201870191022244
2025-04-01,Canada,0.0024106488483070475
2025-05-01,Canada,0.01067016657632554
2025-06-01,Canada,-0.011570052767580552
2025-07-01,Canada,0.0013104093709204391
2025-08-01,Canada,0.01811529998462004
2025-09-01,Canada,0.0008085128068708015
2025-10-01,Canada,-0.004807553239138352
2025-11-01,Canada,0.004643586437103455
2025-12-01,Canada,0.0044768459665429
2026-01-01,Canada,0.0226650817696894
2026-02-01,Canada,-0.014315583712338858
2026-03-01,Canada,-0.0019889040559049
1971-01-01,France,0.0003563854020101386
1971-02-01,France,0.003779991257308424
1971-03-01,France,0.004345673250099859
1971-04-01,France,0.0018988015280696283
1971-05-01,France,0.006431525887726705
1971-06-01,France,0.005937167845085439
1971-07-01,France,0.009013148071625959
1971-08-01,France,0.004438950767283116
1971-09-01,France,0.004244273159458542
1971-10-01,France,0.008216209837178235
1971-11-01,France,0.04233119599295504
1971-12-01,France,0.039623486010017035
1972-01-01,France,0.02751545703644655
1972-02-01,France,0.032152066468618526
1972-03-01,France,0.01620351989217231
1972-04-01,France,0.012505074114193196
1972-05-01,France,0.01000730086799062
1972-06-01,France,0.01152676866034929
1972-07-01,France,0.0027086413296002676
1972-08-01,France,0.008922268675860308
1972-09-01,France,-0.0018584892943454365
1972-10-01,France,-0.004397760739801753
1972-11-01,France,-0.02102130028400797
1972-12-01,France,0.002488217387750652
1973-01-01,France,0.06730830358023326
1973-02-01,France,0.051904501443550376
1973-03-01,France,-0.007722918440506689
1973-04-01,France,0.018984485945105954
1973-05-01,France,0.04490344396911733
1973-06-01,France,0.03969908147744449
1973-07-01,France,-0.04805963634309688
1973-08-01,France,0.0005760282795677363
1973-09-01,France,0.013326010413094462
1973-10-01,France,-0.03724158693285653
1973-11-01,France,-0.04332775155861107
1973-12-01,France,-0.11066142589352665
1974-01-01,France,0.002974141298290883
1974-02-01,France,0.019394885630225005
1974-03-01,France,-0.004024258893236347
1974-04-01,France,0.001032883359946564
1974-05-01,France,-0.03689278349818376
1974-06-01,France,0.03838852334828101
1974-07-01,France,0.004722254002999346
1974-08-01,France,0.004884977637679849
1974-09-01,France,0.0357040443997786
1974-10-01,France,0.016472390261676746
1974-11-01,France,0.03741939697193269
