date,country,yield3M,yield10Y
1967-08-01,Germany,0.0245,0.068
1967-09-01,Germany,0.031200000000000002,0.067
1967-10-01,Germany,0.0206,0.067
1967-11-01,Germany,0.0216,0.068
1967-12-01,Germany,0.0277,0.068
1968-01-01,Germany,0.0226,0.067
1968-02-01,Germany,0.0285,0.067
1968-03-01,Germany,0.0269,0.067
1968-04-01,Germany,0.027200000000000002,0.066
1968-05-01,Germany,0.029900000000000003,0.064
1968-06-01,Germany,0.0268,0.064
1968-07-01,Germany,0.024300000000000002,0.064
1968-08-01,Germany,0.030699999999999998,0.063
1968-09-01,Germany,0.026600000000000002,0.063
1968-10-01,Germany,0.0318,0.063
1968-11-01,Germany,0.016399999999999998,0.063
1968-12-01,Germany,0.0194,0.063
1969-01-01,Germany,0.033,0.063
1969-02-01,Germany,0.0327,0.063
1969-03-01,Germany,0.0363,0.064
1969-04-01,Germany,0.0246,0.065
1969-05-01,Germany,0.0163,0.065
1969-06-01,Germany,0.050199999999999995,0.067
1969-07-01,Germany,0.057999999999999996,0.069
1969-08-01,Germany,0.0587,0.069
1969-09-01,Germany,0.0403,0.07200000000000001
1969-10-01,Germany,0.0668,0.07400000000000001
1969-11-01,Germany,0.0764,0.07400000000000001
1969-12-01,Germany,0.08349999999999999,0.076
1970-01-01,Germany,0.0909,0.076
1970-02-01,Germany,0.0848,0.078
1970-03-01,Germany,0.0953,0.081
1970-04-01,Germany,0.0965,0.081
1970-05-01,Germany,0.09179999999999999,0.084
1970-06-01,Germany,0.0872,0.087
1970-07-01,Germany,0.08800000000000001,0.087
1970-08-01,Germany,0.0783,0.084
1970-09-01,Germany,0.09140000000000001,0.085
1970-10-01,Germany,0.07440000000000001,0.087
1970-11-01,Germany,0.0843,0.086
1970-12-01,Germany,0.0747,0.08199999999999999
1971-01-01,Germany,0.076,0.077
1971-02-01,Germany,0.0727,0.077
1971-03-01,Germany,0.0736,0.079
1971-04-01,Germany,0.042300000000000004,0.079
1971-05-01,Germany,0.0333,0.08
1971-06-01,Germany,0.0694,0.08199999999999999
1971-07-01,Germany,0.0622,0.083
1971-08-01,Germany,0.0621,0.083
1971-09-01,Germany,0.0699,0.081
1971-10-01,Germany,0.07490000000000001,0.08
1971-11-01,Germany,0.0454,0.079
1971-12-01,Germany,0.057699999999999994,0.079
1972-01-01,Germany,0.042,0.076
1972-02-01,Germany,0.0415,0.073
1972-03-01,Germany,0.0388,0.07400000000000001
1972-04-01,Germany,0.0377,0.077
1972-05-01,Germany,0.029500000000000002,0.078
1972-06-01,Germany,0.0265,0.079
1972-07-01,Germany,0.022400000000000003,0.08
1972-08-01,Germany,0.044800000000000006,0.079
1972-09-01,Germany,0.0483,0.079
1972-10-01,Germany,0.060700000000000004,0.08
1972-11-01,Germany,0.0571,0.084
1972-12-01,Germany,0.0669,0.086
1973-01-01,Germany,0.0558,0.086
1973-02-01,Germany,0.0218,0.086
1973-03-01,Germany,0.1137,0.086
1973-04-01,Germany,0.1484,0.08800000000000001
1973-05-01,Germany,0.07400000000000001,0.092
1973-06-01,Germany,0.109,0.099
1973-07-01,Germany,0.1578,0.099
1973-08-01,Germany,0.1063,0.098
1973-09-01,Germany,0.09759999999999999,0.096
1973-10-01,Germany,0.1057,0.09699999999999999
1973-11-01,Germany,0.113,0.094
1973-12-01,Germany,0.1189,0.096
1974-01-01,Germany,0.10400000000000001,0.096
1974-02-01,Germany,0.0913,0.099
1974-03-01,Germany,0.11630000000000001,0.105
1974-04-01,Germany,0.0533,0.10400000000000001
1974-05-01,Germany,0.0836,0.106
1974-06-01,Germany,0.08789999999999999,0.107
1974-07-01,Germany,0.094,0.10800000000000001
1974-08-01,Germany,0.09300000000000001,0.10800000000000001
1974-09-01,Germany,0.0922,0.10800000000000001
1974-10-01,Germany,0.091,0.10800000000000001
1974-11-01,Germany,0.0738,0.105
1974-12-01,Germany,0.08349999999999999,0.099
1975-01-01,Germany,0.0771,0.094
1975-02-01,Germany,0.0425,0.08900000000000001
1975-03-01,Germany,0.048499999999999995,0.08900000000000001
1975-04-01,Germany,0.046900000000000004,0.08800000000000001
1975-05-01,Germany,0.0541,0.086
1975-06-01,Germany,0.049800000000000004,0.084
1975-07-01,Germany,0.0412,0.085
1975-08-01,Germany,0.0187,0.085
1975-09-01,Germany,0.0433,0.085
1975-10-01,Germany,0.0333,0.085
1975-11-01,Germany,0.0339,0.086
1975-12-01,Germany,0.0392,0.085
1976-01-01,Germany,0.0358,0.083
1976-02-01,Germany,0.032799999999999996,0.08199999999999999
1976-03-01,Germany,0.0364,0.079
1976-04-01,Germany,0.0281,0.079
1976-05-01,Germany,0.0371,0.081
1976-06-01,Germany,0.0431,0.08199999999999999
1976-07-01,Germany,0.044800000000000006,0.084
1976-08-01,Germany,0.0421,0.083
1976-09-01,Germany,0.0433,0.081
1976-10-01,Germany,0.0326,0.08
1976-11-01,Germany,0.0398,0.076
1976-12-01,Germany,0.050300000000000004,0.07400000000000001
1977-01-01,Germany,0.045700000000000005,0.07200000000000001
1977-02-01,Germany,0.0436,0.07200000000000001
1977-03-01,Germany,0.0453,0.07
1977-04-01,Germany,0.0452,0.066
1977-05-01,Germany,0.040999999999999995,0.065
1977-06-01,Germany,0.041299999999999996,0.066
1977-07-01,Germany,0.0426,0.064
1977-08-01,Germany,0.0403,0.062
1977-09-01,Germany,0.0401,0.062
1977-10-01,Germany,0.0398,0.062
1977-11-01,Germany,0.0394,0.062
1977-12-01,Germany,0.032400000000000005,0.061
1978-01-01,Germany,0.0337,0.059000000000000004
1978-02-01,Germany,0.0334,0.057999999999999996
1978-03-01,Germany,0.0355,0.057
1978-04-01,Germany,0.0353,0.057
1978-05-01,Germany,0.0354,0.059000000000000004
1978-06-01,Germany,0.0355,0.06
1978-07-01,Germany,0.034,0.062
1978-08-01,Germany,0.0323,0.064
1978-09-01,Germany,0.0351,0.063
1978-10-01,Germany,0.030699999999999998,0.064
1978-11-01,Germany,0.026699999999999998,0.066
1978-12-01,Germany,0.0356,0.067
1979-01-01,Germany,0.029900000000000003,0.068
1979-02-01,Germany,0.0381,0.071
1979-03-01,Germany,0.0432,0.07200000000000001
1979-04-01,Germany,0.0524,0.073
1979-05-01,Germany,0.0516,0.078
1979-06-01,Germany,0.055999999999999994,0.08
1979-07-01,Germany,0.057300000000000004,0.079
1979-08-01,Germany,0.0636,0.076
1979-09-01,Germany,0.065,0.075
1979-10-01,Germany,0.0787,0.077
1979-11-01,Germany,0.0786,0.08
1979-12-01,Germany,0.0902,0.079
1980-01-01,Germany,0.0825,0.08
1980-02-01,Germany,0.0806,0.084
1980-03-01,Germany,0.0861,0.094
1980-04-01,Germany,0.09050000000000001,0.094
1980-05-01,Germany,0.098,0.083
1980-06-01,Germany,0.10039999999999999,0.081
1980-07-01,Germany,0.098,0.079
1980-08-01,Germany,0.0892,0.078
1980-09-01,Germany,0.09269999999999999,0.081
1980-10-01,Germany,0.0901,0.083
1980-11-01,Germany,0.0876,0.086
1980-12-01,Germany,0.0916,0.08800000000000001
1981-01-01,Germany,0.0909,0.09
1981-02-01,Germany,0.1038,0.098
1981-03-01,Germany,0.1197,0.102
1981-04-01,Germany,0.1131,0.1
1981-05-01,Germany,0.1183,0.105
1981-06-01,Germany,0.1193,0.105
1981-07-01,Germany,0.1198,0.105
1981-08-01,Germany,0.1197,0.107
1981-09-01,Germany,0.12,0.106
1981-10-01,Germany,0.113,0.102
1981-11-01,Germany,0.1081,0.099
1981-12-01,Germany,0.1058,0.09699999999999999
1982-01-01,Germany,0.10099999999999999,0.098
1982-02-01,Germany,0.10060000000000001,0.09699999999999999
1982-03-01,Germany,0.0983,0.094
1982-04-01,Germany,0.0947,0.08900000000000001
1982-05-01,Germany,0.0911,0.087
1982-06-01,Germany,0.0902,0.091
1982-07-01,Germany,0.0902,0.09300000000000001
1982-08-01,Germany,0.08779999999999999,0.09
1982-09-01,Germany,0.0797,0.086
1982-10-01,Germany,0.0746,0.083
1982-11-01,Germany,0.0702,0.08199999999999999
1982-12-01,Germany,0.061500000000000006,0.079
1983-01-01,Germany,0.058499999999999996,0.078
1983-02-01,Germany,0.0574,0.078
1983-03-01,Germany,0.055099999999999996,0.076
1983-04-01,Germany,0.0493,0.077
1983-05-01,Germany,0.0504,0.078
1983-06-01,Germany,0.050499999999999996,0.08199999999999999
1983-07-01,Germany,0.050499999999999996,0.08199999999999999
1983-08-01,Germany,0.0506,0.084
1983-09-01,Germany,0.0542,0.085
1983-10-01,Germany,0.0553,0.083
1983-11-01,Germany,0.0557,0.083
1983-12-01,Germany,0.056100000000000004,0.084
1984-01-01,Germany,0.0556,0.084
1984-02-01,Germany,0.0553,0.08199999999999999
1984-03-01,Germany,0.0553,0.081
1984-04-01,Germany,0.054900000000000004,0.081
1984-05-01,Germany,0.0554,0.08199999999999999
1984-06-01,Germany,0.0552,0.08199999999999999
1984-07-01,Germany,0.0556,0.08199999999999999
1984-08-01,Germany,0.0552,0.081
1984-09-01,Germany,0.0555,0.078
1984-10-01,Germany,0.056100000000000004,0.076
1984-11-01,Germany,0.055099999999999996,0.07400000000000001
1984-12-01,Germany,0.0562,0.07200000000000001
1985-01-01,Germany,0.0552,0.073
1985-02-01,Germany,0.057800000000000004,0.076
1985-03-01,Germany,0.058499999999999996,0.077
1985-04-01,Germany,0.057,0.07400000000000001
1985-05-01,Germany,0.0567,0.07200000000000001
1985-06-01,Germany,0.0552,0.071
1985-07-01,Germany,0.0513,0.069
1985-08-01,Germany,0.04769999999999999,0.067
1985-09-01,Germany,0.045899999999999996,0.065
1985-10-01,Germany,0.0454,0.067
1985-11-01,Germany,0.0461,0.068
1985-12-01,Germany,0.0464,0.066
1986-01-01,Germany,0.0458,0.065
1986-02-01,Germany,0.045899999999999996,0.064
1986-03-01,Germany,0.049,0.061
1986-04-01,Germany,0.047599999999999996,0.057
1986-05-01,Germany,0.043,0.061
1986-06-01,Germany,0.043899999999999995,0.062
1986-07-01,Germany,0.0461,0.061
1986-08-01,Germany,0.0449,0.059000000000000004
1986-09-01,Germany,0.043899999999999995,0.06
1986-10-01,Germany,0.0441,0.063
1986-11-01,Germany,0.044500000000000005,0.064
1986-12-01,Germany,0.05,0.062
1987-01-01,Germany,0.0424,0.061
1987-02-01,Germany,0.0383,0.061
1987-03-01,Germany,0.0384,0.06
1987-04-01,Germany,0.0375,0.057999999999999996
1987-05-01,Germany,0.0369,0.057
1987-06-01,Germany,0.0361,0.06
1987-07-01,Germany,0.0373,0.063
1987-08-01,Germany,0.0378,0.065
1987-09-01,Germany,0.0371,0.067
1987-10-01,Germany,0.0374,0.069
1987-11-01,Germany,0.0355,0.064
1987-12-01,Germany,0.0319,0.065
1988-01-01,Germany,0.0313,0.065
1988-02-01,Germany,0.0332,0.063
1988-03-01,Germany,0.032400000000000005,0.062
1988-04-01,Germany,0.0325,0.063
1988-05-01,Germany,0.033,0.066
1988-06-01,Germany,0.0374,0.066
1988-07-01,Germany,0.0444,0.067
1988-08-01,Germany,0.047400000000000005,0.068
1988-09-01,Germany,0.047,0.066
1988-10-01,Germany,0.047400000000000005,0.064
1988-11-01,Germany,0.0462,0.064
1988-12-01,Germany,0.0489,0.065
1989-01-01,Germany,0.052300000000000006,0.067
1989-02-01,Germany,0.0594,0.069
1989-03-01,Germany,0.056100000000000004,0.07
1989-04-01,Germany,0.058499999999999996,0.069
1989-05-01,Germany,0.0632,0.071
1989-06-01,Germany,0.0647,0.069
1989-07-01,Germany,0.0691,0.068
1989-08-01,Germany,0.0676,0.068
1989-09-01,Germany,0.0691,0.07
1989-10-01,Germany,0.0786,0.07200000000000001
1989-11-01,Germany,0.0754,0.075
1989-12-01,Germany,0.0767,0.075
1990-01-01,Germany,0.0758,0.07695
1990-02-01,Germany,0.07769999999999999,0.08574999999999999
1990-03-01,Germany,0.07719999999999999,0.08645
1990-04-01,Germany,0.0779,0.087625
1990-05-01,Germany,0.07719999999999999,0.08715
1990-06-01,Germany,0.0783,0.088325
1990-07-01,Germany,0.0802,0.08545
1990-08-01,Germany,0.0803,0.089975
1990-09-01,Germany,0.0803,0.09105
1990-10-01,Germany,0.08039999999999999,0.090675
1990-11-01,Germany,0.0812,0.08932499999999999
1990-12-01,Germany,0.0843,0.08845
1991-01-01,Germany,0.08529999999999999,0.08927500000000001
1991-02-01,Germany,0.08689999999999999,0.08349999999999999
1991-03-01,Germany,0.0876,0.084275
1991-04-01,Germany,0.0885,0.083575
1991-05-01,Germany,0.0858,0.08395
1991-06-01,Germany,0.08789999999999999,0.08407500000000001
1991-07-01,Germany,0.0883,0.086325
1991-08-01,Germany,0.08929999999999999,0.0852
1991-09-01,Germany,0.0907,0.08455
1991-10-01,Germany,0.08779999999999999,0.08347500000000001
1991-11-01,Germany,0.0904,0.08315
1991-12-01,Germany,0.09230000000000001,0.082125
1992-01-01,Germany,0.09519999999999999,0.079475
1992-02-01,Germany,0.0958,0.07919999999999999
1992-03-01,Germany,0.0962,0.080275
1992-04-01,Germany,0.096,0.08035
1992-05-01,Germany,0.09609999999999999,0.08074999999999999
1992-06-01,Germany,0.0965,0.08067500000000001
1992-07-01,Germany,0.0969,0.08125
1992-08-01,Germany,0.09720000000000001,0.08039999999999999
1992-09-01,Germany,0.0932,0.076525
1992-10-01,Germany,0.0891,0.074525
1992-11-01,Germany,0.0886,0.0736
1992-12-01,Germany,0.0891,0.0732
1993-01-01,Germany,0.08689999999999999,0.071325
1993-02-01,Germany,0.08650000000000001,0.06905
1993-03-01,Germany,0.0834,0.066375
1993-04-01,Germany,0.0805,0.066775
1993-05-01,Germany,0.0785,0.0683
1993-06-01,Germany,0.0782,0.068075
1993-07-01,Germany,0.0728,0.066075
1993-08-01,Germany,0.0684,0.06372499999999999
1993-09-01,Germany,0.0699,0.061900000000000004
1993-10-01,Germany,0.0674,0.05985
1993-11-01,Germany,0.0643,0.059824999999999996
1993-12-01,Germany,0.061900000000000004,0.0583
1994-01-01,Germany,0.061500000000000006,0.05815000000000001
1994-02-01,Germany,0.0622,0.061349999999999995
1994-03-01,Germany,0.0599,0.06344999999999999
1994-04-01,Germany,0.056600000000000004,0.06607
1994-05-01,Germany,0.0536,0.066635
1994-06-01,Germany,0.051399999999999994,0.07052380952
1994-07-01,Germany,0.0504,0.06896190476
1994-08-01,Germany,0.0493,0.07089565216999999
1994-09-01,Germany,0.0481,0.07515454545
1994-10-01,Germany,0.0493,0.075415
1994-11-01,Germany,0.050300000000000004,0.07491428571
1994-12-01,Germany,0.049,0.07460952381000001
1995-01-01,Germany,0.049800000000000004,0.07595909091
1995-02-01,Germany,0.0499,0.07424
1995-03-01,Germany,0.0479,0.07277391304
1995-04-01,Germany,0.0466,0.07088333332999999
1995-05-01,Germany,0.0466,0.06862380952
1995-06-01,Germany,0.0455,0.06783
1995-07-01,Germany,0.045700000000000005,0.06862380952
1995-08-01,Germany,0.044000000000000004,0.06746086957
1995-09-01,Germany,0.042,0.06585238095
1995-10-01,Germany,0.040999999999999995,0.06565238094999999
1995-11-01,Germany,0.0406,0.06341818182
1995-12-01,Germany,0.0408,0.06074736842
1996-01-01,Germany,0.0361,0.05887272727
1996-02-01,Germany,0.0334,0.06204285714
1996-03-01,Germany,0.0338,0.06445238095
1996-04-01,Germany,0.0337,0.06377
1996-05-01,Germany,0.0333,0.06446
1996-06-01,Germany,0.0334,0.06558947368
1996-07-01,Germany,0.0329,0.06478695652
1996-08-01,Germany,0.0325,0.06302272727
1996-09-01,Germany,0.030899999999999997,0.06226666667
1996-10-01,Germany,0.0308,0.06008636364
1996-11-01,Germany,0.030899999999999997,0.058595238099999995
1996-12-01,Germany,0.0311,0.0579
1997-01-01,Germany,0.031200000000000002,0.05804090909
1997-02-01,Germany,0.0313,0.055445
1997-03-01,Germany,0.0315,0.05715263158
1997-04-01,Germany,0.0308,0.058668181820000005
1997-05-01,Germany,0.0301,0.05761111111
1997-06-01,Germany,0.030699999999999998,0.057185714289999995
1997-07-01,Germany,0.030899999999999997,0.05556521739
1997-08-01,Germany,0.0316,0.056600000000000004
1997-09-01,Germany,0.031,0.055927272730000005
1997-10-01,Germany,0.034,0.05578181818
1997-11-01,Germany,0.0346,0.055564999999999996
1997-12-01,Germany,0.0344,0.05327368421
1998-01-01,Germany,0.0342,0.051123809519999994
1998-02-01,Germany,0.0349,0.04989
1998-03-01,Germany,0.0345,0.048995454550000005
1998-04-01,Germany,0.0341,0.04902
1998-05-01,Germany,0.0341,0.04964736842
1998-06-01,Germany,0.0347,0.047985
1998-07-01,Germany,0.0339,0.04684782609
1998-08-01,Germany,0.0348,0.04425238095
1998-09-01,Germany,0.0348,0.04060909091
1998-10-01,Germany,0.0341,0.04064545455
1998-11-01,Germany,0.0342,0.0412047619
1998-12-01,Germany,0.031400000000000004,0.038635
1999-01-01,Germany,0.03137,0.03702
1999-02-01,Germany,0.03118,0.03849
1999-03-01,Germany,0.029251999999999997,0.04037826087
1999-04-01,Germany,0.027090999999999997,0.0385
1999-05-01,Germany,0.02551,0.040121052629999994
1999-06-01,Germany,0.025632000000000002,0.0436047619
1999-07-01,Germany,0.025209000000000002,0.04676363636
1999-08-01,Germany,0.024426999999999997,0.04879090909
1999-09-01,Germany,0.024336000000000003,0.050404545450000005
1999-10-01,Germany,0.025019,0.052923809520000004
1999-11-01,Germany,0.029355000000000003,0.0504
1999-12-01,Germany,0.030417999999999997,0.05147619048
2000-01-01,Germany,0.030428999999999998,0.0553952381
2000-02-01,Germany,0.032757,0.05508571429
2000-03-01,Germany,0.035104,0.05333043478
2000-04-01,Germany,0.03685,0.05225555556
2000-05-01,Germany,0.0392,0.053781818179999996
2000-06-01,Germany,0.042945000000000004,0.05191363636
2000-07-01,Germany,0.043086,0.05266190476
2000-08-01,Germany,0.044191,0.05210434783
2000-09-01,Germany,0.045904999999999994,0.052633333330000004
2000-10-01,Germany,0.047626999999999996,0.05207142857
2000-11-01,Germany,0.048291,0.05153636364
2000-12-01,Germany,0.048268000000000005,0.04890526316
2001-01-01,Germany,0.047559,0.04803181818
2001-02-01,Germany,0.049925,0.047775
2001-03-01,Germany,0.047813999999999995,0.04667727273
2001-04-01,Germany,0.05064199999999999,0.048278947370000005
2001-05-01,Germany,0.046536,0.05046818182
2001-06-01,Germany,0.045395000000000005,0.05
2001-07-01,Germany,0.045055,0.05015909091
2001-08-01,Germany,0.044913,0.04823913043
2001-09-01,Germany,0.039865,0.04813
2001-10-01,Germany,0.039713,0.045995652170000005
2001-11-01,Germany,0.035073,0.044477272729999996
2001-12-01,Germany,0.033389,0.047358823530000003
2002-01-01,Germany,0.032936,0.04862727273
2002-02-01,Germany,0.03283,0.049195
2002-03-01,Germany,0.032639999999999995,0.051609999999999996
2002-04-01,Germany,0.033162,0.05155238095
2002-05-01,Germany,0.0331,0.051677272729999994
2002-06-01,Germany,0.033485,0.050175
2002-07-01,Germany,0.033017,0.048673913039999996
2002-08-01,Germany,0.032927,0.04589545455
2002-09-01,Germany,0.033186,0.04385238095
2002-10-01,Germany,0.033004,0.04463913043
2002-11-01,Germany,0.033043,0.044776190480000005
2002-12-01,Germany,0.030945,0.04335555556
2003-01-01,Germany,0.027868,0.0418
2003-02-01,Germany,0.027635,0.03955
2003-03-01,Germany,0.02749,0.0400047619
2003-04-01,Germany,0.025605000000000003,0.04147
2003-05-01,Germany,0.025571,0.03815238095
2003-06-01,Germany,0.022133,0.03616666667
2003-07-01,Germany,0.020783,0.03972608696
2003-08-01,Germany,0.020981,0.041299999999999996
2003-09-01,Germany,0.020209,0.04171363636
2003-10-01,Germany,0.020148000000000003,0.042213043480000004
2003-11-01,Germany,0.01973,0.04353
2003-12-01,Germany,0.020567000000000002,0.04291052632
2004-01-01,Germany,0.020214,0.04170952381
2004-02-01,Germany,0.020315,0.041100000000000005
2004-03-01,Germany,0.020057000000000002,0.03913478261
2004-04-01,Germany,0.02078,0.040970000000000006
2004-05-01,Germany,0.020152,0.04253333333
2004-06-01,Germany,0.020277,0.04312727273
2004-07-01,Germany,0.020676999999999997,0.04236818182
2004-08-01,Germany,0.020405000000000003,0.04080454545
2004-09-01,Germany,0.020518,0.040163636360000005
2004-10-01,Germany,0.021114,0.03894761905
2004-11-01,Germany,0.02085,0.03780454545
2004-12-01,Germany,0.020535,0.0357952381
2005-01-01,Germany,0.020771,0.03564761905
2005-02-01,Germany,0.020585,0.03544
2005-03-01,Germany,0.020567000000000002,0.03696190476
2005-04-01,Germany,0.020756999999999998,0.03482380952
2005-05-01,Germany,0.0207,0.03304090909
2005-06-01,Germany,0.020623,0.03126363636
2005-07-01,Germany,0.020729,0.03205714286
2005-08-01,Germany,0.020609000000000002,0.03232608696
2005-09-01,Germany,0.020941,0.03067727273
2005-10-01,Germany,0.020671,0.03238571429
2005-11-01,Germany,0.020859000000000003,0.03448181818
2005-12-01,Germany,0.022757,0.03337619048
2006-01-01,Germany,0.023264,0.03321363636
2006-02-01,Germany,0.023495,0.034725
2006-03-01,Germany,0.0252,0.03637391304
2006-04-01,Germany,0.026282999999999997,0.03895
2006-05-01,Germany,0.025768,0.03962727273
2006-06-01,Germany,0.026977,0.03960454545
2006-07-01,Germany,0.028138,0.0401
2006-08-01,Germany,0.029683,0.03883913043
2006-09-01,Germany,0.03041,0.03753809524
2006-10-01,Germany,0.032782,0.037877272729999995
2006-11-01,Germany,0.033277,0.03714090909
2006-12-01,Germany,0.035011,0.03770526316
2007-01-01,Germany,0.035632000000000004,0.040168181819999996
2007-02-01,Germany,0.035695000000000005,0.040490000000000005
2007-03-01,Germany,0.036909,0.03940909091
2007-04-01,Germany,0.038195,0.04152105263
2007-05-01,Germany,0.037905,0.04279047619
2007-06-01,Germany,0.039557,0.0456047619
2007-07-01,Germany,0.040632,0.04505
2007-08-01,Germany,0.040473999999999996,0.042965217390000005
2007-09-01,Germany,0.040286,0.04226
2007-10-01,Germany,0.039414,0.042826086959999995
2007-11-01,Germany,0.040221,0.040890909090000004
2007-12-01,Germany,0.038791,0.04205882353
2008-01-01,Germany,0.040218,0.04027727273
2008-02-01,Germany,0.040278999999999995,0.03952857143
2008-03-01,Germany,0.04091,0.03799473684
2008-04-01,Germany,0.039868,0.0404
2008-05-01,Germany,0.040096999999999994,0.04201904762
2008-06-01,Germany,0.040067000000000005,0.0452047619
2008-07-01,Germany,0.041908,0.04490434783
2008-08-01,Germany,0.042989,0.042023809520000004
2008-09-01,Germany,0.042733,0.040940909090000005
2008-10-01,Germany,0.038197999999999996,0.03883478261
2008-11-01,Germany,0.031502,0.035565
2008-12-01,Germany,0.024864,0.03047894737
2009-01-01,Germany,0.018122,0.03070952381
2009-02-01,Germany,0.012571,0.031275
2009-03-01,Germany,0.010620000000000001,0.030195454549999997
2009-04-01,Germany,0.008419,0.03133
2009-05-01,Germany,0.007821,0.03371
2009-06-01,Germany,0.006979999999999999,0.03473636364
2009-07-01,Germany,0.0035759999999999998,0.033378260869999996
2009-08-01,Germany,0.003475,0.03305238095
2009-09-01,Germany,0.0036320000000000002,0.03263181818
2009-10-01,Germany,0.0035870000000000003,0.03209090909
2009-11-01,Germany,0.003624,0.03217142857
2009-12-01,Germany,0.003546,0.031385
2010-01-01,Germany,0.00344,0.032575
2010-02-01,Germany,0.003406,0.0317
2010-03-01,Germany,0.003477,0.03102173913
2010-04-01,Germany,0.003533,0.030645
2010-05-01,Germany,0.0034389999999999998,0.02734285714
2010-06-01,Germany,0.003543,0.02543181818
2010-07-01,Germany,0.004811,0.02615909091
2010-08-01,Germany,0.004255999999999999,0.0235
2010-09-01,Germany,0.004536,0.02300454545
2010-10-01,Germany,0.007013,0.023457142860000002
2010-11-01,Germany,0.005926,0.02532727273
2010-12-01,Germany,0.004981,0.029147619050000004
2011-01-01,Germany,0.00659,0.030166666669999998
2011-02-01,Germany,0.007070999999999999,0.03199
2011-03-01,Germany,0.006586999999999999,0.0321173913
2011-04-01,Germany,0.009661,0.033405263160000004
2011-05-01,Germany,0.010334000000000001,0.03060909091
2011-06-01,Germany,0.011240000000000002,0.02890909091
2011-07-01,Germany,0.010118,0.02743809524
2011-08-01,Germany,0.009058,0.02213478261
2011-09-01,Germany,0.010055000000000001,0.01829090909
2011-10-01,Germany,0.009596,0.02002380952
2011-11-01,Germany,0.0079,0.01874090909
2011-12-01,Germany,0.00627,0.01927619048
2012-01-01,Germany,0.0038,0.01820909091
2012-02-01,Germany,0.003656,0.01851904762
2012-03-01,Germany,0.0035670000000000003,0.01830454545
2012-04-01,Germany,0.003451,0.01624210526
2012-05-01,Germany,0.00337,0.01336818182
2012-06-01,Germany,0.00332,0.0130047619
2012-07-01,Germany,0.001842,0.01242272727
2012-08-01,Germany,0.001101,0.0134173913
2012-09-01,Germany,0.000993,0.014905
2012-10-01,Germany,0.000907,0.01466956522
2012-11-01,Germany,0.000785,0.01335909091
2012-12-01,Germany,0.0007340000000000001,0.012994117650000001
2013-01-01,Germany,0.0006900000000000001,0.01512272727
2013-02-01,Germany,0.000677,0.015435
2013-03-01,Germany,0.00067,0.013545
2013-04-01,Germany,0.0008100000000000001,0.01196190476
2013-05-01,Germany,0.000787,0.01294090909
2013-06-01,Germany,0.000862,0.015305
2013-07-01,Germany,0.000931,0.01565652174
2013-08-01,Germany,0.00082,0.01735
2013-09-01,Germany,0.000803,0.01888095238
2013-10-01,Germany,0.0009329999999999999,0.01762173913
2013-11-01,Germany,0.001031,0.01677142857
2013-12-01,Germany,0.001686,0.01797777778
2014-01-01,Germany,0.001961,0.01755909091
2014-02-01,Germany,0.001567,0.015585
2014-03-01,Germany,0.001919,0.015085714290000002
2014-04-01,Germany,0.002539,0.014565
2014-05-01,Germany,0.00248,0.013271428569999999
2014-06-01,Germany,0.0007580000000000001,0.012642857139999998
2014-07-01,Germany,0.000433,0.011143478259999999
2014-08-01,Germany,0.000179,0.00956190476
2014-09-01,Germany,6.6e-05,0.009213636360000001
2014-10-01,Germany,-4.4999999999999996e-05,0.00790909091
2014-11-01,Germany,-0.00011599999999999999,0.007189999999999999
2014-12-01,Germany,-0.000301,0.00588947368
2015-01-01,Germany,-0.0005059999999999999,0.0039000000000000003
2015-02-01,Germany,-0.00035999999999999997,0.00302
2015-03-01,Germany,-0.000504,0.00227272727
2015-04-01,Germany,-0.000745,0.00122
2015-05-01,Germany,-0.0010580000000000001,0.00555789474
2015-06-01,Germany,-0.0011849999999999999,0.00792727273
2015-07-01,Germany,-0.001177,0.0070999999999999995
2015-08-01,Germany,-0.001213,0.0060857142900000005
2015-09-01,Germany,-0.001357,0.00654090909
2015-10-01,Germany,-0.001389,0.00518181818
2015-11-01,Germany,-0.0013469999999999999,0.00516190476
2015-12-01,Germany,-0.00199,0.005455
2016-01-01,Germany,-0.002387,0.004305
2016-02-01,Germany,-0.002404,0.00172857143
2016-03-01,Germany,-0.0028770000000000002,0.00171428571
2016-04-01,Germany,-0.003378,0.00134285714
2016-05-01,Germany,-0.00338,0.0013285714300000002
2016-06-01,Germany,-0.0033250000000000003,-0.00016818182
2016-07-01,Germany,-0.0032879999999999997,-0.00154285714
2016-08-01,Germany,-0.003388,-0.0013173913
2016-09-01,Germany,-0.0034300000000000003,-0.00084090909
2016-10-01,Germany,-0.0034660000000000003,2e-05
2016-11-01,Germany,-0.003487,0.00189090909
2016-12-01,Germany,-0.0035039999999999997,0.00251904762
2017-01-01,Germany,-0.003515,0.0025090909099999997
2017-02-01,Germany,-0.003528,0.0025800000000000003
2017-03-01,Germany,-0.003535,0.0034826087
2017-04-01,Germany,-0.003569,0.0022555555599999997
2017-05-01,Germany,-0.003589,0.00336363636
2017-06-01,Germany,-0.0035870000000000003,0.0025047618999999998
2017-07-01,Germany,-0.0035949999999999997,0.00455714286
2017-08-01,Germany,-0.003558,0.0034608695699999996
2017-09-01,Germany,-0.0035809999999999995,0.0034714285700000003
